	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c24632	0	19	0	-1	0	-1	43	-1	-1	0	0	-1	50	0	-1	-1	0	0	0	40	-1	-1	0	0	21	-1	0	0	0	32
c24715	-1	0	17	0	0	0	0	-1	0	0	0	0	1	24	0	49	0	-1	19	-1	0	7	0	0	0	0	16	19	-1	22
c24780	19	0	-1	0	32	0	0	0	0	0	0	0	0	7	40	0	4	-1	43	0	0	0	50	-1	0	0	13	0	38	15
c24797	0	0	47	0	0	0	0	21	-1	0	-1	-1	-1	-1	22	50	-1	0	0	-1	0	-1	-1	0	-1	-1	1	0	0	-1
c24840	-1	-1	8	0	0	13	0	-1	0	-1	-1	-1	0	0	0	7	-1	0	0	7	0	0	19	0	23	0	-1	0	-1	23
c24886	0	13	-1	19	1	0	0	0	-1	2	0	0	0	12	33	0	-1	22	9	0	0	0	0	0	0	0	0	0	15	0
c24902	0	13	-1	0	26	-1	0	0	0	20	22	48	0	0	32	0	-1	0	32	10	22	0	19	14	-1	0	-1	0	0	0
c24903	0	13	-1	0	26	-1	0	0	0	20	22	48	-1	0	32	0	0	0	-1	10	22	0	19	14	24	0	34	0	-1	0
c24910	48	0	44	0	30	23	0	0	0	0	-1	1	14	24	-1	34	4	-1	0	2	-1	0	7	0	-1	0	13	0	-1	-1
c24996	-1	-1	0	0	-1	0	0	0	24	-1	0	-1	0	2	-1	32	-1	9	45	0	-1	0	19	0	24	37	-1	0	0	-1
c25050	0	16	44	0	39	32	0	0	10	-1	-1	0	-1	0	0	-1	-1	15	-1	-1	0	0	32	0	-1	0	-1	7	-1	15
c25198	0	0	4	0	24	-1	0	0	-1	20	0	0	0	15	48	0	1	0	0	-1	36	-1	-1	0	24	0	0	0	0	0
c25218	14	13	0	23	0	0	0	-1	0	22	0	-1	-1	0	-1	49	0	5	-1	0	0	0	0	0	21	3	10	0	5	0
c25231	0	-1	0	-1	-1	0	0	-1	12	-1	0	-1	0	9	-1	49	0	0	0	17	50	0	0	-1	-1	0	0	0	0	9
c25248	-1	0	0	15	-1	-1	-1	0	0	-1	-1	0	4	0	0	28	0	0	19	10	0	-1	19	14	-1	0	0	0	0	0
c25257	0	-1	0	-1	36	0	-1	-1	1	-1	0	0	0	0	33	0	-1	0	0	-1	-1	15	0	0	34	26	0	0	0	0
c25423	-1	-1	0	0	0	0	-1	0	0	0	0	23	50	0	0	49	-1	48	0	13	0	4	0	19	0	-1	16	19	-1	-1
c25519	0	-1	44	0	0	0	0	0	-1	-1	24	37	-1	0	0	0	-1	0	0	13	-1	0	5	0	0	0	0	-1	38	15
c25582	0	-1	-1	0	38	50	0	0	-1	0	0	0	0	0	23	0	0	0	0	0	-1	0	0	0	-1	0	23	0	-1	0
c25640	17	0	50	2	-1	0	0	-1	0	-1	9	-1	0	-1	0	-1	-1	-1	0	2	-1	13	-1	0	21	47	2	-1	-1	50
c25702	32	21	0	-1	14	0	0	7	0	0	39	0	0	0	0	49	48	-1	0	0	0	0	0	-1	21	-1	0	48	0	-1
c25771	22	12	44	19	0	4	0	-1	23	0	2	3	0	-1	-1	-1	4	-1	-1	-1	0	0	9	0	0	33	0	0	38	15
c25802	-1	14	0	-1	-1	-1	0	0	0	7	0	0	-1	0	0	49	0	0	0	0	-1	0	0	-1	21	12	0	48	0	-1
c25828	15	0	0	-1	0	-1	0	-1	-1	22	0	-1	0	0	19	-1	0	5	0	48	0	0	0	0	21	0	3	28	-1	0
c25884	-1	0	0	-1	38	-1	0	0	-1	-1	0	22	-1	0	-1	0	0	0	0	0	-1	0	0	-1	-1	8	23	0	-1	0
c25885	-1	-1	0	-1	38	8	0	0	-1	8	0	-1	0	0	-1	0	0	0	0	0	0	0	-1	-1	0	8	23	0	21	0
c25926	35	0	0	-1	-1	0	0	-1	0	-1	15	0	-1	0	20	-1	1	0	0	19	-1	0	0	0	0	0	0	10	0	36
c25933	0	0	44	0	0	0	-1	48	0	0	0	0	-1	-1	0	-1	4	0	-1	0	0	-1	-1	2	0	9	0	7	38	15
c25994	40	0	-1	19	0	0	0	-1	1	-1	0	0	-1	0	-1	23	-1	48	0	0	0	0	0	-1	0	0	13	39	-1	0
c25998	0	0	15	0	-1	-1	50	0	0	20	0	-1	0	7	0	-1	0	0	0	-1	36	-1	19	0	-1	13	0	-1	0	-1
c26069	0	0	44	0	0	0	0	-1	0	9	24	37	-1	0	-1	23	4	-1	0	13	-1	-1	-1	0	0	0	-1	7	38	-1
c26111	0	0	-1	19	0	0	-1	0	1	0	0	32	49	0	0	0	1	0	0	-1	-1	0	-1	0	0	0	22	0	13	0
c26120	0	0	43	-1	0	15	0	-1	15	0	0	-1	0	0	49	-1	-1	0	-1	29	40	0	0	0	-1	0	0	13	0	0
c26319	0	0	0	0	0	-1	0	7	14	0	0	0	0	1	-1	-1	48	-1	0	0	0	-1	20	15	21	0	-1	48	0	0
c26351	-1	0	0	-1	33	32	0	0	0	-1	50	0	-1	0	-1	49	-1	-1	0	13	1	0	0	45	-1	0	16	19	-1	-1
c26427	0	0	-1	0	26	-1	0	0	0	20	-1	0	0	0	32	0	0	0	0	10	-1	0	19	14	24	47	0	0	-1	23
c26473	0	0	0	-1	38	24	0	-1	45	49	0	0	0	0	0	0	-1	15	13	0	0	0	0	32	0	0	23	9	-1	48
c26546	15	14	0	2	-1	32	-1	-1	0	7	0	0	0	0	0	-1	47	41	-1	0	0	0	0	32	21	12	0	48	0	0
c26547	0	14	0	2	0	32	0	-1	-1	7	0	0	-1	0	0	49	-1	-1	-1	0	0	40	0	-1	-1	12	0	48	0	0
c26579	-1	0	0	-1	0	32	0	-1	0	0	-1	-1	0	0	0	49	0	0	0	0	0	0	-1	32	21	-1	-1	47	0	0
c26605	0	-1	-1	0	13	-1	36	-1	0	22	-1	-1	-1	0	-1	49	0	5	39	0	0	0	-1	-1	21	0	0	0	4	0
c26609	0	50	8	-1	0	0	23	0	0	0	-1	-1	0	23	-1	0	1	3	-1	0	0	0	0	32	23	-1	0	0	34	-1
c26612	0	0	0	-1	-1	0	0	-1	0	-1	0	-1	0	0	0	49	-1	-1	0	0	0	0	-1	32	21	0	-1	47	-1	19
c26633	-1	0	0	19	0	0	0	-1	1	0	0	0	0	0	0	23	-1	0	0	0	0	0	0	-1	48	0	0	39	23	34
c26724	19	7	44	0	13	0	-1	32	0	17	0	0	0	7	0	0	4	0	0	0	0	0	-1	35	0	-1	13	0	38	-1
c26737	-1	0	44	-1	0	0	0	11	0	0	0	32	0	0	0	-1	4	15	0	0	-1	-1	0	-1	-1	0	-1	7	38	15
c26758	-1	14	0	-1	10	13	0	0	0	-1	0	0	0	0	-1	49	41	0	7	0	8	-1	49	0	-1	15	0	48	0	2
c26918	0	-1	43	0	-1	3	0	-1	0	0	0	-1	-1	-1	0	-1	30	0	0	0	0	0	13	13	-1	0	0	0	10	0
c27192	0	-1	44	0	0	32	0	0	0	48	-1	0	0	7	-1	0	4	0	1	12	0	0	0	-1	7	-1	0	-1	38	15
c27209	41	0	43	-1	-1	-1	0	-1	41	0	0	-1	0	0	0	49	0	0	0	0	0	0	0	0	-1	-1	0	0	0	0
c27327	0	0	-1	0	2	0	0	12	-1	0	0	0	0	0	32	-1	1	0	0	-1	0	8	4	0	0	0	49	0	2	-1
c27389	0	15	-1	0	38	-1	-1	-1	-1	0	0	-1	8	0	0	-1	0	0	0	0	0	35	-1	0	-1	0	0	0	0	0
c27492	23	-1	44	0	0	2	0	0	0	-1	2	22	0	-1	-1	-1	4	0	0	0	7	-1	-1	0	41	33	0	0	38	15
c27515	0	32	15	-1	-1	10	0	-1	-1	0	0	-1	0	0	0	49	14	-1	-1	8	0	-1	-1	0	21	0	-1	0	-1	0
c27709	0	-1	-1	-1	0	0	0	-1	0	0	23	-1	49	0	0	49	0	15	0	15	44	-1	0	7	21	0	-1	0	13	32
c27715	-1	1	0	0	0	-1	0	32	-1	0	-1	10	34	0	-1	49	0	-1	0	13	2	0	0	0	0	-1	16	19	-1	0
c27844	0	0	-1	19	19	0	0	-1	0	0	-1	0	-1	-1	0	0	1	0	0	0	0	32	-1	0	0	0	0	0	32	34
c27856	15	0	0	0	24	-1	0	13	0	20	9	-1	13	15	0	-1	0	0	0	-1	36	0	19	0	24	0	0	0	0	0
c27915	0	0	-1	0	50	2	0	-1	0	0	-1	0	0	0	-1	49	-1	-1	-1	0	0	48	0	34	21	0	23	-1	0	0
c27996	-1	9	0	-1	0	-1	0	0	0	0	0	-1	-1	0	20	0	1	-1	21	19	0	0	7	19	-1	5	-1	-1	0	0
c28007	0	0	33	19	0	0	-1	0	0	-1	32	-1	0	-1	0	47	1	0	0	0	-1	0	0	0	0	0	0	32	0	0
c28022	0	0	-1	-1	0	10	32	8	21	0	0	33	0	0	0	49	0	32	-1	-1	-1	0	0	22	21	-1	0	-1	0	1
c28061	47	0	43	0	48	7	-1	-1	0	0	0	-1	0	-1	1	49	0	0	20	22	-1	0	0	-1	-1	0	0	0	10	0
c28134	50	0	30	0	23	-1	0	-1	-1	22	-1	-1	-1	0	-1	-1	0	-1	0	20	0	0	-1	0	21	0	0	8	0	0
c28163	-1	43	50	2	0	49	0	-1	-1	0	9	-1	29	-1	0	49	-1	0	0	2	1	13	-1	0	21	0	-1	-1	-1	50
c28183	0	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	1	0	0	47	39	-1	0	19	-1	38	0	32	26	0
c28203	0	-1	44	0	0	32	0	0	-1	11	-1	15	-1	13	0	0	4	0	-1	0	-1	0	0	-1	12	0	0	7	38	15
c28240	0	-1	44	0	33	3	0	17	0	0	-1	-1	0	13	-1	0	4	0	-1	16	21	0	9	0	1	-1	12	-1	-1	15
c28274	25	-1	0	0	-1	-1	-1	-1	0	0	0	-1	-1	0	0	49	7	0	-1	-1	0	-1	-1	-1	-1	-1	0	0	0	29
c28334	0	3	44	0	-1	0	0	-1	0	0	-1	-1	0	-1	23	-1	4	0	-1	12	-1	0	-1	39	0	-1	13	-1	38	-1
c28405	-1	41	0	0	0	29	0	0	0	0	0	0	50	0	0	49	0	-1	0	13	0	0	32	0	0	0	16	-1	-1	-1
c28414	-1	-1	49	0	0	0	-1	-1	0	-1	0	-1	0	0	0	49	22	0	38	13	0	0	-1	-1	20	0	-1	19	-1	0
c28416	0	-1	44	0	-1	0	0	0	0	-1	-1	0	0	-1	-1	12	4	0	-1	-1	0	7	10	0	0	0	13	-1	-1	15
c28522	0	0	0	-1	38	-1	-1	48	-1	-1	0	0	8	-1	0	0	-1	15	0	0	0	0	0	-1	15	0	0	-1	0	0
c28551	-1	0	10	0	23	-1	0	-1	0	22	0	-1	29	0	0	-1	0	0	0	-1	-1	0	0	0	-1	1	24	8	0	0
c28592	0	0	-1	-1	-1	-1	0	2	0	20	-1	0	50	32	0	-1	-1	-1	0	10	33	0	-1	14	24	-1	0	0	0	0
c28656	-1	0	0	0	38	1	-1	-1	0	0	29	-1	0	22	-1	-1	0	-1	4	-1	0	0	0	0	0	8	23	0	0	0
c28682	0	0	44	0	-1	1	-1	-1	0	42	0	0	0	13	0	0	4	0	0	0	0	-1	32	0	0	0	7	-1	-1	15
c28703	0	14	0	2	0	32	0	0	0	7	-1	0	13	0	0	49	-1	0	-1	0	0	0	0	0	21	12	-1	-1	0	0
c28724	-1	0	-1	0	0	0	-1	-1	-1	0	34	-1	0	0	0	49	0	-1	0	0	-1	0	36	32	21	-1	0	0	0	50
c28760	15	1	-1	19	0	0	9	-1	1	0	-1	-1	0	32	0	0	-1	-1	0	0	0	0	0	0	38	0	0	-1	0	0
c28804	0	35	-1	-1	0	0	39	-1	0	0	0	-1	0	0	-1	49	0	-1	0	-1	0	19	-1	32	21	0	-1	-1	0	49
c28875	15	0	-1	50	0	13	0	-1	0	0	-1	0	36	0	41	0	1	0	0	0	-1	0	-1	0	23	10	0	22	0	0
c28876	0	23	-1	0	0	-1	0	0	0	-1	24	-1	-1	-1	0	0	-1	0	0	13	-1	39	0	41	-1	0	1	7	38	15
c28920	0	0	14	15	7	-1	-1	0	0	20	0	0	0	0	48	22	0	-1	21	-1	-1	-1	19	0	24	3	0	0	-1	-1
c28945	0	0	0	7	0	10	32	8	21	10	0	-1	0	-1	15	-1	0	32	0	0	-1	0	0	-1	21	-1	0	-1	0	1
c28949	-1	-1	0	0	0	-1	-1	0	0	0	-1	0	-1	0	-1	-1	0	0	0	13	0	13	0	0	0	-1	16	19	-1	-1
c29017	0	-1	43	0	0	7	0	-1	0	0	-1	-1	0	-1	0	-1	0	-1	0	0	-1	0	0	0	-1	0	0	0	10	0
c29034	19	8	44	0	13	0	-1	32	-1	0	-1	0	0	7	0	0	-1	-1	-1	0	0	0	20	-1	0	2	-1	0	38	15
c29090	7	13	-1	0	-1	-1	0	0	0	20	0	-1	0	0	32	0	-1	0	7	10	22	0	-1	14	-1	22	0	0	-1	49
c29092	-1	-1	0	19	0	0	-1	0	1	5	-1	0	0	30	0	47	-1	0	0	20	48	0	32	0	0	0	0	-1	-1	0
c29119	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	0	0	-1	0	-1	13	0	13	0	0	0	0	-1	0	0	-1
c29122	-1	0	44	-1	0	0	0	-1	0	0	0	8	25	13	-1	38	4	-1	-1	-1	0	-1	9	0	0	33	8	0	38	-1
c29153	-1	-1	0	0	0	-1	0	0	0	-1	0	0	-1	0	32	49	39	2	32	13	-1	0	0	0	0	0	16	19	-1	0
c29169	0	0	-1	-1	-1	0	0	-1	-1	0	0	-1	0	0	0	49	22	-1	32	2	0	0	0	-1	-1	0	0	43	0	0
c29237	-1	-1	8	8	0	-1	0	-1	0	0	-1	0	0	23	-1	49	1	0	10	49	0	0	0	-1	23	15	0	-1	34	0
c29285	43	0	0	0	1	-1	0	-1	0	0	-1	-1	40	0	-1	49	0	-1	50	0	-1	0	36	38	21	0	44	0	0	50
c29287	-1	13	-1	0	0	0	-1	0	5	9	24	37	-1	0	0	-1	4	2	0	13	-1	0	5	0	0	37	0	7	-1	15
c29296	0	-1	0	0	-1	26	0	-1	-1	0	0	-1	0	19	0	49	7	14	-1	48	1	0	36	-1	21	0	0	0	-1	0
c29310	0	-1	0	19	0	0	0	0	1	8	0	0	47	0	-1	0	-1	12	0	0	25	0	0	-1	-1	-1	-1	39	-1	50
c29338	-1	-1	0	0	0	0	0	0	-1	0	19	0	50	-1	-1	49	2	-1	0	13	0	0	0	47	0	-1	16	-1	-1	0
c29367	-1	0	0	0	0	-1	0	0	0	20	19	0	0	0	0	-1	15	0	0	0	48	0	-1	33	24	21	0	0	0	0
c29478	0	45	-1	-1	-1	0	10	21	0	0	-1	-1	-1	0	-1	0	35	0	0	13	-1	0	0	0	0	0	-1	-1	0	-1
c29505	0	0	-1	0	10	0	-1	-1	-1	0	-1	-1	30	0	0	9	0	-1	0	13	0	13	0	0	0	0	-1	0	-1	-1
c29524	0	0	44	4	0	0	0	0	0	0	9	0	7	7	0	-1	4	0	0	-1	0	-1	4	0	0	0	38	7	-1	15
c29544	24	10	44	-1	0	0	0	0	0	0	0	-1	0	0	-1	0	4	27	1	0	10	-1	0	0	0	0	-1	0	38	15
c29691	0	0	0	0	2	0	0	0	0	-1	0	0	-1	0	0	0	0	0	-1	-1	0	-1	19	0	-1	0	47	0	0	-1
c29743	-1	0	-1	0	0	-1	36	-1	-1	22	0	-1	0	0	-1	49	0	5	-1	0	0	-1	0	-1	-1	0	0	0	0	0
c29806	-1	0	-1	0	-1	-1	48	38	0	20	0	-1	-1	1	0	0	0	0	-1	0	0	0	-1	32	-1	0	0	-1	0	-1
c29846	0	0	32	-1	41	-1	7	-1	22	0	-1	-1	0	0	0	49	0	-1	0	0	0	0	0	0	-1	0	-1	23	0	9
c29881	-1	0	-1	19	0	1	-1	-1	1	0	0	0	0	0	8	0	-1	0	0	-1	48	-1	-1	0	0	0	0	0	0	-1
c29928	0	-1	43	0	32	39	-1	-1	49	0	0	-1	-1	0	47	49	0	34	-1	-1	0	0	0	0	-1	0	-1	0	10	-1
c29993	-1	40	0	-1	-1	-1	0	0	0	0	-1	0	0	0	0	0	1	0	0	47	-1	-1	0	-1	4	38	-1	-1	26	0
c30021	-1	8	0	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	0	49	-1	8	0	-1	0	0	-1	0	21	-1	0	0	0	0
c30041	0	0	0	-1	0	0	14	-1	0	0	1	-1	0	0	0	49	-1	0	0	0	0	32	-1	0	21	0	-1	0	13	0
c30044	0	-1	0	-1	-1	0	0	-1	13	22	8	-1	0	-1	-1	49	13	-1	0	0	0	30	0	0	21	0	0	0	0	0
c30082	0	0	0	-1	0	0	0	-1	1	8	0	0	0	0	-1	0	-1	12	0	0	25	0	0	-1	0	-1	0	39	0	0
c30119	-1	-1	44	0	0	15	-1	0	0	0	-1	0	0	-1	-1	0	4	-1	0	0	-1	-1	0	7	0	0	13	-1	-1	15
c30138	-1	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	-1	0	-1	0	0	13	-1	13	0	14	-1	-1	-1	-1	0	-1
c30154	30	50	0	0	-1	-1	0	0	-1	0	0	-1	-1	38	0	0	0	0	0	0	-1	2	0	32	0	0	34	-1	0	0
c30177	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	45	-1	0	0	-1	38	0	19	-1	24	0	39	0	0	0
c30182	-1	-1	7	0	0	0	0	0	-1	0	0	0	0	0	0	49	0	23	-1	13	0	0	0	-1	-1	0	16	-1	0	-1
c30189	0	-1	0	0	0	-1	0	12	0	0	-1	0	-1	0	32	-1	1	0	0	-1	0	8	0	0	0	-1	49	0	-1	-1
c30221	-1	-1	21	0	0	0	-1	0	39	0	0	0	-1	0	10	49	0	0	-1	23	0	0	-1	0	21	32	0	0	0	-1
c30224	0	0	-1	8	-1	-1	0	0	0	20	-1	22	0	1	-1	0	9	0	-1	0	0	13	19	32	24	0	0	-1	0	0
c30227	0	-1	44	0	-1	14	-1	7	20	0	0	0	-1	-1	0	15	4	0	0	11	0	0	4	0	19	0	0	-1	38	15
c30232	0	14	0	2	0	32	0	7	0	7	-1	0	7	0	-1	49	0	0	4	0	0	0	-1	0	21	-1	0	48	0	39
c30271	50	-1	44	0	0	0	35	7	33	0	0	15	-1	-1	0	-1	4	1	0	0	-1	0	0	0	12	0	0	0	38	-1
c30285	22	49	0	0	-1	-1	0	0	0	0	0	38	-1	-1	0	49	-1	0	-1	-1	14	0	0	0	21	32	0	0	48	39
c30299	0	0	0	-1	0	-1	0	0	0	-1	0	0	-1	-1	0	49	0	0	0	10	0	0	0	0	21	32	0	0	48	39
c30333	0	0	0	19	0	0	0	0	-1	0	32	12	-1	1	0	7	-1	-1	13	-1	25	0	0	-1	0	-1	15	39	0	-1
c30386	-1	23	13	0	13	0	0	-1	-1	0	0	0	0	0	15	-1	22	0	0	13	0	0	34	0	0	0	16	19	-1	0
c30416	50	0	0	0	0	-1	0	-1	-1	0	30	-1	-1	0	0	49	0	0	0	0	-1	30	36	0	21	48	0	0	0	50
c30470	-1	-1	44	0	0	32	0	36	0	0	0	15	0	13	41	0	4	4	0	0	0	-1	0	-1	12	22	0	-1	38	15
c30488	8	5	48	-1	-1	0	-1	0	0	30	32	0	-1	0	23	47	1	0	0	0	0	50	0	35	0	2	1	-1	0	0
c30508	0	0	-1	0	0	-1	30	0	0	0	23	0	-1	0	0	49	0	21	0	10	0	0	0	7	21	32	0	0	48	39
c30524	0	-1	44	36	23	0	0	0	39	0	-1	0	0	-1	0	-1	4	12	0	-1	0	0	0	0	-1	0	-1	-1	-1	-1
c30547	0	-1	0	0	13	-1	0	49	1	20	0	0	0	0	0	0	-1	0	0	-1	0	3	19	32	-1	3	0	0	0	19
c30560	23	0	0	0	-1	0	23	0	-1	7	0	-1	40	0	50	-1	-1	0	0	-1	-1	12	19	0	24	0	0	8	0	0
c30631	0	0	0	14	38	-1	0	0	0	0	-1	0	0	0	24	-1	0	0	0	0	0	0	0	0	12	0	23	0	0	8
c30748	35	0	0	0	13	-1	0	0	0	20	0	0	0	0	0	32	-1	0	-1	0	15	3	19	32	24	3	-1	0	31	19
c30825	0	0	44	-1	0	49	0	-1	0	0	0	-1	-1	0	0	-1	4	0	0	0	-1	0	0	0	0	-1	0	7	38	15
c30851	0	0	-1	0	0	0	0	-1	0	2	0	-1	-1	0	-1	-1	0	0	0	0	-1	0	36	32	21	0	-1	-1	0	50
c30867	14	-1	0	0	-1	32	-1	0	0	32	0	-1	2	-1	19	16	-1	0	0	41	-1	0	19	47	-1	0	19	0	0	0
c30902	0	23	44	0	0	0	0	0	0	9	24	37	-1	-1	-1	0	4	-1	0	13	-1	39	0	0	0	0	1	7	-1	15
c30944	0	-1	44	0	-1	0	0	0	0	0	0	0	-1	0	0	-1	4	15	0	-1	0	0	-1	-1	-1	0	0	7	38	15
c30958	-1	-1	0	-1	-1	0	7	-1	0	-1	-1	-1	0	0	0	49	0	-1	0	0	0	0	-1	0	21	0	0	23	30	9
c30994	32	-1	-1	0	0	0	0	0	0	0	-1	8	7	-1	0	12	4	0	0	0	0	0	0	0	48	-1	13	-1	38	15
c31001	0	0	0	0	1	-1	0	-1	0	0	-1	-1	0	0	-1	-1	7	29	50	41	10	0	7	-1	21	30	0	-1	0	0
c31017	-1	0	0	-1	50	10	48	-1	0	0	-1	-1	0	32	19	49	7	32	0	0	0	-1	2	16	21	31	0	0	-1	25
c31019	-1	0	0	-1	33	0	-1	0	0	-1	-1	-1	0	0	0	49	-1	0	0	13	0	0	0	0	-1	-1	16	19	-1	22
c31035	0	0	44	23	0	-1	12	0	-1	0	-1	32	-1	24	0	32	4	0	0	8	0	0	7	-1	0	0	13	0	38	15
c31055	0	-1	15	0	39	0	0	-1	0	0	0	-1	-1	0	20	49	0	0	0	0	-1	0	36	0	21	13	-1	0	-1	50
c31085	0	0	44	23	-1	0	-1	32	0	0	0	0	0	-1	0	-1	4	0	0	-1	0	10	0	-1	0	35	-1	-1	-1	15
c31154	0	0	0	0	23	-1	0	-1	0	-1	0	-1	0	1	0	49	0	0	0	0	0	0	0	47	21	0	40	0	-1	0
c31213	23	0	0	-1	0	-1	-1	-1	12	40	0	-1	0	31	0	49	0	0	0	17	25	0	-1	2	21	0	0	13	-1	0
c31232	0	-1	0	0	38	48	0	38	0	17	0	2	0	41	0	0	-1	15	0	-1	0	0	-1	0	0	0	23	9	-1	-1
c31373	-1	2	44	-1	0	0	0	35	0	-1	-1	-1	14	24	0	0	4	-1	-1	0	0	12	-1	33	-1	0	13	48	38	15
c31406	0	-1	-1	0	-1	-1	36	-1	0	-1	0	-1	-1	-1	4	49	-1	5	39	0	0	-1	0	-1	-1	0	0	0	0	0
c31441	0	13	-1	0	0	-1	0	-1	0	9	-1	37	-1	0	-1	0	4	9	9	-1	-1	15	0	0	33	0	0	7	38	15
c31487	0	32	-1	0	0	0	0	-1	0	13	-1	-1	0	44	-1	49	0	25	1	0	-1	0	36	7	21	0	-1	0	0	50
c31523	0	0	34	-1	50	21	22	-1	12	0	0	-1	39	9	0	49	-1	0	-1	17	-1	0	0	0	21	0	0	0	0	0
c31549	0	0	-1	0	-1	0	0	-1	22	0	7	-1	0	0	0	49	30	-1	0	0	0	0	0	13	-1	0	20	0	-1	-1
c31579	0	0	44	0	0	0	0	0	0	-1	0	0	0	-1	0	-1	4	-1	-1	0	0	-1	0	0	30	0	-1	7	38	15
c31733	0	0	-1	-1	26	-1	0	0	0	20	0	-1	-1	0	0	-1	-1	0	-1	-1	0	0	19	14	24	0	38	0	0	0
c31770	0	0	0	-1	43	19	0	0	0	-1	0	0	-1	26	0	0	-1	23	45	13	0	0	0	0	0	41	0	0	0	0
c31824	-1	-1	-1	1	-1	15	0	0	-1	0	-1	0	0	-1	0	0	4	-1	0	-1	-1	0	0	0	0	0	13	-1	38	15
c31923	0	0	0	19	0	0	32	0	0	0	32	0	0	13	-1	47	-1	0	-1	13	0	0	0	0	-1	0	0	32	0	0
c31929	0	13	44	0	0	0	0	7	-1	9	24	37	-1	0	0	-1	4	0	0	13	-1	-1	0	2	0	-1	0	-1	38	15
c31945	0	0	44	0	-1	0	0	0	0	0	0	0	0	-1	16	-1	-1	0	-1	0	8	-1	21	2	0	0	-1	7	38	15
c31951	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	14	-1	0	8	0	-1	-1	36	21	0	-1	49	0	0
c31965	0	0	44	23	0	0	0	13	0	0	-1	0	-1	0	0	-1	4	0	0	-1	0	10	0	-1	0	0	-1	7	-1	-1
c31976	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	0	1	-1	-1	-1	39	-1	0	19	4	38	0	32	26	0
c32020	3	0	-1	-1	0	0	0	-1	12	-1	2	-1	0	0	0	49	0	0	0	-1	-1	0	0	0	21	-1	0	0	-1	-1
c32043	17	0	0	0	0	-1	0	-1	-1	-1	48	-1	-1	5	0	-1	0	0	-1	2	1	32	0	-1	21	23	0	-1	13	50
c32210	-1	-1	44	-1	-1	0	0	0	39	0	9	0	0	-1	3	0	4	-1	-1	14	0	2	9	0	0	-1	0	0	38	15
c32212	23	0	-1	0	0	-1	0	0	22	-1	0	-1	0	0	0	0	0	50	0	-1	0	8	0	0	0	0	0	39	50	14
c32241	-1	0	50	2	0	0	0	-1	0	0	9	-1	-1	0	0	-1	-1	0	0	2	1	-1	1	0	-1	-1	-1	-1	-1	-1
c32276	0	0	44	-1	13	30	35	0	33	-1	0	15	0	13	0	0	4	0	0	-1	0	-1	0	-1	12	0	-1	49	38	-1
c32317	0	0	43	0	-1	0	0	-1	-1	49	0	-1	0	0	0	49	0	-1	50	0	40	7	-1	0	-1	-1	-1	-1	0	0
c32328	0	0	-1	0	-1	22	0	-1	11	0	0	-1	0	19	-1	49	7	14	-1	48	1	0	36	-1	21	0	7	0	0	0
c32332	0	-1	2	0	23	0	31	-1	0	0	-1	0	-1	0	0	-1	48	32	0	0	-1	0	21	50	21	-1	24	48	9	0
c32457	0	19	-1	37	23	50	0	-1	50	-1	-1	-1	0	0	0	49	22	0	0	0	-1	0	0	0	-1	-1	0	0	0	32
c32496	-1	0	44	-1	0	32	0	0	0	0	0	15	0	13	49	0	4	0	0	-1	33	0	0	0	12	-1	0	7	38	15
c32518	40	0	-1	19	0	0	0	-1	1	0	0	0	0	-1	0	-1	-1	0	-1	0	-1	0	0	-1	0	-1	-1	39	23	34
c32536	0	0	44	0	-1	0	0	0	-1	-1	-1	-1	0	-1	0	0	4	0	-1	12	0	0	-1	-1	0	0	13	-1	38	-1
c32537	0	0	44	0	0	0	0	0	14	0	-1	-1	0	-1	-1	0	4	0	13	-1	0	0	0	39	0	-1	13	-1	-1	-1
c32541	0	0	0	0	0	0	0	0	0	0	0	33	0	13	0	0	7	0	0	13	0	0	22	0	0	-1	0	0	0	48
c32561	0	0	-1	22	-1	9	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	7	0	-1	0	36	0	21	0	48	-1	27	50
c32590	0	0	29	34	0	0	0	20	-1	0	-1	7	0	12	0	0	1	0	0	-1	0	26	32	0	0	-1	-1	-1	0	1
c32647	41	0	43	0	4	0	0	-1	41	0	0	-1	0	-1	0	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	15
c32679	0	0	8	50	-1	13	0	0	0	7	-1	0	32	0	0	0	1	0	0	0	0	0	0	-1	-1	0	0	0	0	0
c32718	0	0	-1	-1	13	0	23	-1	0	0	43	8	40	0	0	9	0	0	13	-1	-1	0	19	0	24	0	0	8	0	0
c32769	23	0	0	0	0	-1	0	-1	0	0	0	45	0	0	1	-1	7	-1	0	13	-1	33	0	-1	0	15	-1	32	0	-1
