tree_index	node_name	label
13	node57	{'NMPs', 'Somite', 'NeuralTube'}
2	node57	{'NeuralTube', 'Somite'}
3	node57	{'NMPs', 'Somite', 'NeuralTube'}
5	node57	{'NMPs', 'Somite', 'NeuralTube'}
6	node57	{'NMPs', 'Somite', 'NeuralTube'}
8	node57	{'NeuralTube', 'Somite'}
0	node570	{'NMPs', 'Somite', 'NeuralTube'}
1	node570	{'NeuralTube', 'Somite'}
0	node571	{'NeuralTube', 'Somite'}
1	node571	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node573	{'NeuralTube', 'Somite'}
0	node574	{'NeuralTube', 'Somite'}
1	node574	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
0	node575	{'NMPs', 'Somite', 'NeuralTube'}
0	node577	{'NMPs', 'Somite', 'NeuralTube'}
1	node578	{'NeuralTube', 'Somite'}
0	node58	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
11	node58	{'NeuralTube', 'Somite'}
13	node58	{'NMPs', 'Somite', 'NeuralTube'}
3	node58	{'NMPs', 'Somite', 'NeuralTube'}
6	node58	{'NMPs', 'Somite', 'NeuralTube'}
8	node58	{'NMPs', 'Somite', 'NeuralTube'}
9	node58	{'NeuralTube', 'Somite'}
1	node580	{'NMPs', 'Somite', 'NeuralTube'}
0	node581	{'NeuralTube', 'Somite'}
1	node581	{'NMPs', 'Somite', 'NeuralTube'}
0	node584	{'NMPs', 'Somite', 'NeuralTube'}
0	node585	{'NeuralTube', 'Somite'}
1	node585	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node586	{'NeuralTube', 'Somite'}
0	node588	{'NeuralTube', 'Somite'}
0	node589	{'NeuralTube', 'Somite'}
0	node59	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node59	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
10	node59	{'NMPs', 'Somite', 'NeuralTube'}
11	node59	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
12	node59	{'NMPs', 'Somite', 'NeuralTube'}
5	node59	{'NMPs', 'Somite', 'NeuralTube'}
6	node59	{'NMPs', 'Somite', 'NeuralTube'}
8	node59	{'NMPs', 'Somite', 'NeuralTube'}
9	node59	{'NeuralTube', 'Somite'}
1	node590	{'NeuralTube', 'Somite'}
0	node592	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node594	{'NMPs', 'Somite', 'NeuralTube'}
0	node595	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node595	{'NeuralTube', 'Somite'}
0	node596	{'NeuralTube', 'Somite'}
1	node596	{'NeuralTube', 'Somite'}
1	node597	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node598	{'NeuralTube', 'Somite'}
0	node599	{'NMPs', 'Somite', 'NeuralTube'}
1	node599	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node6	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node6	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
11	node6	{'NMPs', 'Somite', 'NeuralTube'}
2	node6	{'NeuralTube', 'Somite'}
3	node6	{'NMPs', 'Somite', 'NeuralTube'}
5	node6	{'NMPs', 'Somite', 'NeuralTube'}
6	node6	{'NMPs', 'Somite', 'NeuralTube'}
8	node6	{'NeuralTube', 'Somite'}
9	node6	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node60	{'NMPs', 'Somite', 'NeuralTube'}
1	node60	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
12	node60	{'NMPs', 'Somite', 'NeuralTube'}
5	node60	{'NMPs', 'Somite', 'NeuralTube'}
8	node60	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
9	node60	{'NMPs', 'Somite', 'NeuralTube'}
0	node600	{'NMPs', 'Somite', 'NeuralTube'}
1	node600	{'NeuralTube', 'Somite'}
0	node601	{'NeuralTube', 'Somite'}
1	node601	{'NeuralTube', 'Somite'}
0	node603	{'NMPs', 'Somite', 'NeuralTube'}
1	node603	{'NeuralTube', 'Somite'}
0	node604	{'NeuralTube', 'Somite'}
1	node605	{'NeuralTube', 'Somite'}
0	node606	{'NMPs', 'Somite', 'NeuralTube'}
0	node609	{'NMPs', 'Somite', 'NeuralTube'}
1	node609	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node61	{'NMPs', 'Somite', 'NeuralTube'}
1	node61	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
10	node61	{'NeuralTube', 'Somite'}
11	node61	{'NMPs', 'Somite', 'NeuralTube'}
12	node61	{'NMPs', 'Somite', 'NeuralTube'}
4	node61	{'NMPs', 'Somite', 'NeuralTube'}
5	node61	{'NMPs', 'Somite', 'NeuralTube'}
6	node61	{'NMPs', 'Somite', 'NeuralTube'}
8	node61	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
9	node61	{'NMPs', 'Somite', 'NeuralTube'}
1	node610	{'NeuralTube', 'Somite'}
1	node611	{'NeuralTube', 'Somite'}
0	node612	{'NeuralTube', 'Somite'}
0	node614	{'NeuralTube', 'Somite'}
1	node614	{'NeuralTube', 'Somite'}
0	node617	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node617	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node618	{'NeuralTube', 'Somite'}
1	node619	{'NeuralTube', 'Somite'}
1	node62	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
10	node62	{'NMPs', 'Somite', 'NeuralTube'}
11	node62	{'NeuralTube', 'Somite'}
12	node62	{'NMPs', 'Somite', 'NeuralTube'}
2	node62	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
3	node62	{'NMPs', 'Somite', 'NeuralTube'}
6	node62	{'NeuralTube', 'Somite'}
8	node62	{'NMPs', 'Somite', 'NeuralTube'}
9	node62	{'NMPs', 'Somite', 'NeuralTube'}
0	node621	{'NMPs', 'Somite', 'NeuralTube'}
1	node621	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node622	{'NeuralTube', 'Somite'}
1	node622	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
0	node624	{'NeuralTube', 'Somite'}
0	node625	{'NMPs', 'Somite', 'NeuralTube'}
1	node627	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node628	{'NeuralTube', 'Somite'}
1	node629	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node63	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node63	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
10	node63	{'NeuralTube', 'Somite'}
13	node63	{'NMPs', 'Somite', 'NeuralTube'}
2	node63	{'NMPs', 'Somite', 'NeuralTube'}
8	node63	{'NMPs', 'Somite', 'NeuralTube'}
9	node63	{'NeuralTube', 'Somite'}
1	node631	{'NeuralTube', 'Somite'}
0	node632	{'NMPs', 'Somite', 'NeuralTube'}
0	node633	{'NeuralTube', 'Somite'}
1	node633	{'NMPs', 'Somite', 'NeuralTube'}
1	node634	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
0	node635	{'NeuralTube', 'Somite'}
1	node635	{'NeuralTube', 'Somite'}
0	node636	{'NMPs', 'Somite', 'NeuralTube'}
0	node639	{'NMPs', 'Somite', 'NeuralTube'}
0	node64	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node64	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
11	node64	{'NMPs', 'Somite', 'NeuralTube'}
12	node64	{'NeuralTube', 'Somite'}
2	node64	{'NMPs', 'Somite', 'NeuralTube'}
4	node64	{'NMPs', 'Somite', 'NeuralTube'}
6	node64	{'NMPs', 'Somite', 'NeuralTube'}
8	node64	{'NMPs', 'Somite', 'NeuralTube'}
0	node640	{'NMPs', 'Somite', 'NeuralTube'}
0	node641	{'NeuralTube', 'Somite'}
1	node641	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node644	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node646	{'NMPs', 'Somite', 'NeuralTube'}
1	node646	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node647	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node648	{'NeuralTube', 'Somite'}
1	node648	{'NeuralTube', 'Somite'}
0	node65	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
11	node65	{'NeuralTube', 'Somite'}
12	node65	{'NMPs', 'Somite', 'NeuralTube'}
4	node65	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
5	node65	{'NMPs', 'Somite', 'NeuralTube'}
8	node65	{'NMPs', 'Somite', 'NeuralTube'}
9	node65	{'NeuralTube', 'Somite'}
1	node650	{'NeuralTube', 'Somite'}
1	node651	{'NeuralTube', 'Somite'}
1	node653	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node654	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node657	{'NMPs', 'Somite', 'NeuralTube'}
1	node657	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node658	{'NMPs', 'Somite', 'NeuralTube'}
0	node66	{'NMPs', 'Somite', 'NeuralTube'}
1	node66	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
11	node66	{'NMPs', 'Somite', 'NeuralTube'}
12	node66	{'NeuralTube', 'Somite'}
13	node66	{'NMPs', 'Somite', 'NeuralTube'}
5	node66	{'NMPs', 'Somite', 'NeuralTube'}
8	node66	{'NMPs', 'Somite', 'NeuralTube'}
9	node66	{'NeuralTube', 'Somite'}
0	node660	{'NMPs', 'Somite', 'NeuralTube'}
1	node660	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node661	{'NMPs', 'Somite', 'NeuralTube'}
1	node661	{'NeuralTube', 'Somite'}
1	node662	{'NMPs', 'Somite', 'NeuralTube'}
1	node665	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node67	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
10	node67	{'NMPs', 'Somite', 'NeuralTube'}
11	node67	{'NMPs', 'Somite', 'NeuralTube'}
13	node67	{'NMPs', 'Somite', 'NeuralTube'}
5	node67	{'NMPs', 'Somite', 'NeuralTube'}
8	node67	{'NMPs', 'Somite', 'NeuralTube'}
1	node670	{'NeuralTube', 'Somite'}
1	node671	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node68	{'NMPs', 'Somite', 'NeuralTube'}
1	node68	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
12	node68	{'NMPs', 'Somite', 'NeuralTube'}
13	node68	{'NMPs', 'Somite', 'NeuralTube'}
2	node68	{'NeuralTube', 'Somite'}
4	node68	{'NMPs', 'Somite', 'NeuralTube'}
5	node68	{'NMPs', 'Somite', 'NeuralTube'}
6	node68	{'NMPs', 'Somite', 'NeuralTube'}
8	node68	{'NMPs', 'Somite', 'NeuralTube'}
1	node680	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node682	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node683	{'NeuralTube', 'Somite'}
1	node684	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node685	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node687	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node688	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node69	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
13	node69	{'NeuralTube', 'Somite'}
5	node69	{'NMPs', 'Somite', 'NeuralTube'}
1	node693	{'NeuralTube', 'Somite'}
1	node696	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node697	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node698	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node699	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node7	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node7	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
10	node7	{'NMPs', 'Somite', 'NeuralTube'}
11	node7	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
12	node7	{'NeuralTube', 'Somite'}
13	node7	{'NMPs', 'Somite', 'NeuralTube'}
2	node7	{'NMPs', 'Somite', 'NeuralTube'}
4	node7	{'NMPs', 'Somite', 'NeuralTube'}
5	node7	{'NMPs', 'Somite', 'NeuralTube'}
8	node7	{'NMPs', 'Somite', 'NeuralTube'}
9	node7	{'NeuralTube', 'Somite'}
0	node70	{'NMPs', 'Somite', 'NeuralTube'}
1	node70	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
12	node70	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
13	node70	{'NeuralTube', 'Somite'}
2	node70	{'NMPs', 'Somite', 'NeuralTube'}
4	node70	{'NeuralTube', 'Somite'}
8	node70	{'NMPs', 'Somite', 'NeuralTube'}
9	node70	{'NeuralTube', 'Somite'}
1	node700	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node707	{'NeuralTube', 'Somite'}
1	node708	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node709	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node71	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node71	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
3	node71	{'NMPs', 'Somite', 'NeuralTube'}
4	node71	{'NeuralTube', 'Somite'}
5	node71	{'NeuralTube', 'Somite'}
6	node71	{'NMPs', 'Somite', 'NeuralTube'}
9	node71	{'NMPs', 'Somite', 'NeuralTube'}
1	node712	{'NeuralTube', 'Somite'}
1	node713	{'NeuralTube', 'Somite'}
1	node715	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node716	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node719	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node72	{'NeuralTube', 'Somite'}
1	node72	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
10	node72	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
12	node72	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
13	node72	{'NMPs', 'Somite', 'NeuralTube'}
4	node72	{'NeuralTube', 'Somite'}
6	node72	{'NMPs', 'Somite', 'NeuralTube'}
1	node720	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node722	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node723	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node726	{'NeuralTube', 'Somite'}
1	node729	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node73	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
13	node73	{'NeuralTube', 'Somite'}
2	node73	{'NMPs', 'Somite', 'NeuralTube'}
3	node73	{'NeuralTube', 'Somite'}
4	node73	{'NMPs', 'Somite', 'NeuralTube'}
5	node73	{'NMPs', 'Somite', 'NeuralTube'}
6	node73	{'NeuralTube', 'Somite'}
8	node73	{'NMPs', 'Somite', 'NeuralTube'}
9	node73	{'NeuralTube', 'Somite'}
1	node730	{'NeuralTube', 'Somite'}
1	node731	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node735	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node738	{'NeuralTube', 'Somite'}
1	node74	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
10	node74	{'NeuralTube', 'Somite'}
11	node74	{'NMPs', 'Somite', 'NeuralTube'}
12	node74	{'NeuralTube', 'Somite'}
13	node74	{'NeuralTube', 'Somite'}
2	node74	{'NMPs', 'Somite', 'NeuralTube'}
4	node74	{'NeuralTube', 'Somite'}
8	node74	{'NMPs', 'Somite', 'NeuralTube'}
9	node74	{'NeuralTube', 'Somite'}
1	node741	{'NMPs', 'Somite', 'NeuralTube'}
1	node742	{'NeuralTube', 'Somite'}
1	node745	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node75	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
10	node75	{'NeuralTube', 'Somite'}
12	node75	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
13	node75	{'NMPs', 'Somite', 'NeuralTube'}
2	node75	{'NMPs', 'Somite', 'NeuralTube'}
3	node75	{'NMPs', 'Somite', 'NeuralTube'}
4	node75	{'NeuralTube', 'Somite'}
6	node75	{'NMPs', 'Somite', 'NeuralTube'}
1	node751	{'NeuralTube', 'Somite'}
1	node752	{'NeuralTube', 'Somite'}
1	node757	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node76	{'NMPs', 'Somite', 'NeuralTube'}
10	node76	{'NMPs', 'Somite', 'NeuralTube'}
12	node76	{'NeuralTube', 'Somite'}
13	node76	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
5	node76	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
9	node76	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node761	{'NeuralTube', 'Somite'}
1	node764	{'NeuralTube', 'Somite'}
1	node766	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node77	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node77	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
10	node77	{'NeuralTube', 'Somite'}
11	node77	{'NMPs', 'Somite', 'NeuralTube'}
13	node77	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
2	node77	{'NMPs', 'Somite', 'NeuralTube'}
3	node77	{'NMPs', 'Somite', 'NeuralTube'}
8	node77	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node773	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node777	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node778	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node779	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node78	{'NeuralTube', 'Somite'}
10	node78	{'NMPs', 'Somite', 'NeuralTube'}
11	node78	{'NMPs', 'Somite', 'NeuralTube'}
12	node78	{'NMPs', 'Somite', 'NeuralTube'}
13	node78	{'NMPs', 'Somite', 'NeuralTube'}
3	node78	{'NMPs', 'Somite', 'NeuralTube'}
8	node78	{'NeuralTube', 'Somite'}
1	node781	{'NeuralTube', 'Somite'}
1	node782	{'NeuralTube', 'Somite'}
1	node786	{'NeuralTube', 'Somite'}
1	node787	{'NeuralTube', 'Somite'}
1	node788	{'NeuralTube', 'Somite'}
1	node789	{'NMPs', 'Somite', 'NeuralTube'}
0	node79	{'NMPs', 'Somite', 'NeuralTube'}
10	node79	{'NeuralTube', 'Somite'}
12	node79	{'NMPs', 'Somite', 'NeuralTube'}
4	node79	{'NMPs', 'Somite', 'NeuralTube'}
5	node79	{'NMPs', 'Somite', 'NeuralTube'}
9	node79	{'NeuralTube', 'Somite'}
1	node790	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node791	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node792	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node794	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node795	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node797	{'NeuralTube', 'Somite'}
1	node798	{'NeuralTube', 'Somite'}
1	node799	{'NMPs', 'Somite', 'NeuralTube'}
0	node8	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node8	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
10	node8	{'NeuralTube', 'Somite'}
11	node8	{'NMPs', 'Somite', 'NeuralTube'}
12	node8	{'NMPs', 'Somite', 'NeuralTube'}
13	node8	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
2	node8	{'NMPs', 'Somite', 'NeuralTube'}
3	node8	{'NMPs', 'Somite', 'NeuralTube'}
4	node8	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
5	node8	{'NeuralTube', 'Somite'}
6	node8	{'NeuralTube', 'Somite'}
7	node8	{'NMPs', 'Somite', 'NeuralTube'}
8	node8	{'NeuralTube', 'Somite'}
9	node8	{'NeuralTube', 'Somite'}
0	node80	{'NMPs', 'Somite', 'NeuralTube'}
1	node80	{'NeuralTube', 'Somite'}
10	node80	{'NeuralTube', 'Somite'}
12	node80	{'NMPs', 'Somite', 'NeuralTube'}
2	node80	{'NeuralTube', 'Somite'}
5	node80	{'NMPs', 'Somite', 'NeuralTube'}
8	node80	{'NeuralTube', 'Somite'}
1	node803	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node806	{'NeuralTube', 'Somite'}
1	node809	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node81	{'NMPs', 'Somite', 'NeuralTube'}
1	node81	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
11	node81	{'NeuralTube', 'Somite'}
12	node81	{'NMPs', 'Somite', 'NeuralTube'}
13	node81	{'NeuralTube', 'Somite'}
2	node81	{'NMPs', 'Somite', 'NeuralTube'}
3	node81	{'NMPs', 'Somite', 'NeuralTube'}
6	node81	{'NMPs', 'Somite', 'NeuralTube'}
1	node813	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node819	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node82	{'NMPs', 'Somite', 'NeuralTube'}
12	node82	{'NMPs', 'Somite', 'NeuralTube'}
2	node82	{'NeuralTube', 'Somite'}
3	node82	{'NMPs', 'Somite', 'NeuralTube'}
4	node82	{'NMPs', 'Somite', 'NeuralTube'}
5	node82	{'NMPs', 'Somite', 'NeuralTube'}
6	node82	{'NMPs', 'Somite', 'NeuralTube'}
1	node820	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node821	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node822	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node823	{'NeuralTube', 'Somite'}
0	node83	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node83	{'NeuralTube', 'Somite'}
11	node83	{'NMPs', 'Somite', 'NeuralTube'}
12	node83	{'NeuralTube', 'Somite'}
13	node83	{'NeuralTube', 'Somite'}
5	node83	{'NMPs', 'Somite', 'NeuralTube'}
6	node83	{'NMPs', 'Somite', 'NeuralTube'}
9	node83	{'NeuralTube', 'Somite'}
1	node830	{'NeuralTube', 'Somite'}
1	node833	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node835	{'NMPs', 'Somite', 'NeuralTube'}
1	node836	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node837	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node839	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node84	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
11	node84	{'NeuralTube', 'Somite'}
12	node84	{'NMPs', 'Somite', 'NeuralTube'}
13	node84	{'NMPs', 'Somite', 'NeuralTube'}
2	node84	{'NeuralTube', 'Somite'}
4	node84	{'NMPs', 'Somite', 'NeuralTube'}
5	node84	{'NMPs', 'Somite', 'NeuralTube'}
8	node84	{'NMPs', 'Somite', 'NeuralTube'}
9	node84	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node841	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node842	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node848	{'NeuralTube', 'Somite'}
0	node85	{'NMPs', 'Somite', 'NeuralTube'}
1	node85	{'NeuralTube', 'Somite'}
12	node85	{'NMPs', 'Somite', 'NeuralTube'}
4	node85	{'NeuralTube', 'Somite'}
5	node85	{'NMPs', 'Somite', 'NeuralTube'}
8	node85	{'NMPs', 'Somite', 'NeuralTube'}
9	node85	{'NMPs', 'Somite', 'NeuralTube'}
1	node854	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node855	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node859	{'NeuralTube', 'Somite'}
0	node86	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node86	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
13	node86	{'NMPs', 'Somite', 'NeuralTube'}
4	node86	{'NeuralTube', 'Somite'}
6	node86	{'NMPs', 'Somite', 'NeuralTube'}
9	node86	{'NMPs', 'Somite', 'NeuralTube'}
1	node860	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node861	{'NeuralTube', 'Somite'}
1	node865	{'NeuralTube', 'Somite'}
1	node866	{'NeuralTube', 'Somite'}
1	node869	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node87	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
11	node87	{'NeuralTube', 'Somite'}
4	node87	{'NMPs', 'Somite', 'NeuralTube'}
5	node87	{'NMPs', 'Somite', 'NeuralTube'}
9	node87	{'NMPs', 'Somite', 'NeuralTube'}
1	node871	{'NeuralTube', 'Somite'}
1	node876	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node878	{'NeuralTube', 'Somite'}
1	node879	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node88	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node88	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
10	node88	{'NMPs', 'Somite', 'NeuralTube'}
11	node88	{'NMPs', 'Somite', 'NeuralTube'}
12	node88	{'NeuralTube', 'Somite'}
13	node88	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
2	node88	{'NMPs', 'Somite', 'NeuralTube'}
5	node88	{'NMPs', 'Somite', 'NeuralTube'}
